student_id,fold
STU_005247,3
STU_005248,3
STU_005249,0
STU_005250,1
STU_005251,1
STU_005252,2
STU_005253,4
STU_005254,3
STU_005255,2
STU_005256,2
STU_005257,4
STU_005258,0
STU_005259,1
STU_005260,3
STU_005261,4
STU_005262,0
STU_005263,3
STU_005264,3
STU_005265,0
STU_005266,2
STU_005267,0
STU_005268,4
STU_005269,2
STU_005270,2
STU_005271,4
STU_005272,0
STU_005273,1
STU_005274,3
STU_005275,0
STU_005276,2
STU_005277,0
STU_005278,0
STU_005279,3
STU_005280,4
STU_005281,1
STU_005282,1
STU_005283,2
STU_005284,1
STU_005285,4
STU_005286,1
STU_005287,0
STU_005288,0
STU_005289,0
STU_005290,1
STU_005291,3
STU_005292,2
STU_005293,2
STU_005294,4
STU_005295,2
STU_005296,4
STU_005297,1
STU_005298,4
STU_005299,0
STU_005300,2
STU_005301,3
STU_005302,4
STU_005303,1
STU_005304,4
STU_005305,4
STU_005306,1
STU_005307,1
STU_005308,0
STU_005309,3
STU_005310,2
STU_005311,1
STU_005312,0
STU_005313,0
STU_005314,2
STU_005315,0
STU_005316,2
STU_005317,4
STU_005318,2
STU_005319,0
STU_005320,4
STU_005321,1
STU_005322,2
STU_005323,1
STU_005324,1
STU_005325,4
STU_005326,3
STU_005327,1
STU_005328,0
STU_005329,2
STU_005330,2
STU_005331,2
STU_005332,4
STU_005333,2
STU_005334,0
STU_005335,4
STU_005336,3
STU_005337,4
STU_005338,1
STU_005339,1
STU_005340,4
STU_005341,0
STU_005342,2
STU_005343,3
STU_005344,1
STU_005345,4
STU_005346,2
STU_005347,4
STU_005348,1
STU_005349,3
STU_005350,3
STU_005351,0
STU_005352,2
STU_005353,0
STU_005354,3
STU_005355,2
STU_005356,1
STU_005357,3
STU_005358,0
STU_005359,4
STU_005360,4
STU_005361,4
STU_005362,3
STU_005363,4
STU_005364,4
STU_005365,3
STU_005366,2
STU_005367,2
STU_005368,2
STU_005369,0
STU_005370,2
STU_005371,1
STU_005372,3
STU_005373,2
STU_005374,1
STU_005375,4
STU_005376,0
STU_005377,0
STU_005378,3
STU_005379,1
STU_005380,2
STU_005381,3
STU_005382,1
STU_005383,1
STU_005384,4
STU_005385,4
STU_005386,2
STU_005387,1
STU_005388,2
STU_005389,4
STU_005390,3
STU_005391,4
STU_005392,3
STU_005393,1
STU_005394,0
STU_005395,3
STU_005396,1
STU_005397,2
STU_005398,1
STU_005399,2
STU_005400,0
STU_005401,3
STU_005402,4
STU_005403,4
STU_005404,0
STU_005405,0
STU_005406,1
STU_005407,4
STU_005408,4
STU_005409,3
STU_005410,0
STU_005411,4
STU_005412,3
STU_005413,0
STU_005414,0
STU_005415,3
STU_005416,0
STU_005417,1
STU_005418,0
STU_005419,4
STU_005420,1
STU_005421,1
STU_005422,0
STU_005423,2
STU_005424,1
STU_005425,2
STU_005426,0
STU_005427,0
STU_005428,1
STU_005429,0
STU_005430,0
STU_005431,4
STU_005432,3
STU_005433,2
STU_005434,4
STU_005435,2
STU_005436,0
STU_005437,1
STU_005438,3
STU_005439,2
STU_005440,0
STU_005441,0
STU_005442,3
STU_005443,1
STU_005444,2
STU_005445,2
STU_005446,3
STU_005447,1
STU_005448,0
STU_005449,3
STU_005450,1
STU_005451,3
STU_005452,3
STU_005453,2
STU_005454,0
STU_005455,1
STU_005456,0
STU_005457,2
STU_005458,3
STU_005459,4
STU_005460,1
STU_005461,0
STU_005462,3
STU_005463,4
STU_005464,0
STU_005465,3
STU_005466,3
STU_005467,3
STU_005468,0
STU_005469,2
STU_005470,1
STU_005471,1
STU_005472,3
STU_005473,2
STU_005474,2
STU_005475,4
STU_005476,3
STU_005477,2
STU_005478,3
STU_005479,0
STU_005480,1
STU_005481,2
STU_005482,1
STU_005483,0
STU_005484,0
STU_005485,3
STU_005486,2
STU_005487,2
STU_005488,4
STU_005489,4
STU_005490,4
STU_005491,1
STU_005492,3
STU_005493,3
STU_005494,3
STU_005495,2
STU_005496,2
STU_005497,4
STU_005498,0
STU_005499,0
STU_005500,1
STU_005501,1
STU_005502,2
STU_005503,4
STU_005504,1
STU_005505,4
STU_005506,1
STU_005507,4
STU_005508,2
STU_005509,3
STU_005510,4
STU_005511,4
STU_005512,4
STU_005513,1
STU_005514,1
STU_005515,4
STU_005516,1
STU_005517,0
STU_005518,1
STU_005519,2
STU_005520,1
STU_005521,3
STU_005522,3
STU_005523,1
STU_005524,0
STU_005525,3
STU_005526,0
STU_005527,2
STU_005528,2
STU_005529,2
STU_005530,4
STU_005531,4
STU_005532,3
STU_005533,3
STU_005534,1
STU_005535,4
STU_005536,2
STU_005537,2
STU_005538,0
STU_005539,0
STU_005540,3
STU_005541,3
STU_005542,2
STU_005543,1
STU_005544,0
STU_005545,3
STU_005546,3
STU_005547,0
STU_005548,1
STU_005549,3
STU_005550,0
STU_005551,3
STU_005552,3
STU_005553,0
STU_005554,0
STU_005555,2
STU_005556,2
STU_005557,0
STU_005558,4
STU_005559,2
STU_005560,2
STU_005561,4
STU_005562,4
STU_005563,2
STU_005564,2
STU_005565,3
STU_005566,0
STU_005567,0
STU_005568,4
STU_005569,3
STU_005570,4
STU_005571,0
STU_005572,3
STU_005573,0
STU_005574,4
STU_005575,2
STU_005576,4
STU_005577,2
STU_005578,1
STU_005579,1
STU_005580,3
STU_005581,2
STU_005582,3
STU_005583,2
STU_005584,4
STU_005585,4
STU_005586,4
STU_005587,2
STU_005588,1
STU_005589,2
STU_005590,4
STU_005591,0
STU_005592,4
STU_005593,2
STU_005594,2
STU_005595,4
STU_005596,4
STU_005597,1
STU_005598,1
STU_005599,0
STU_005600,3
STU_005601,3
STU_005602,3
STU_005603,1
STU_005604,1
STU_005605,1
STU_005606,1
STU_005607,0
STU_005608,4
STU_005609,1
STU_005610,2
STU_005611,0
STU_005612,0
STU_005613,3
STU_005614,0
STU_005615,4
STU_005616,2
STU_005617,1
STU_005618,0
STU_005619,3
STU_005620,2
STU_005621,2
STU_005622,0
STU_005623,1
STU_005624,4
STU_005625,0
STU_005626,2
STU_005627,3
STU_005628,3
STU_005629,0
STU_005630,1
STU_005631,1
STU_005632,1
STU_005633,2
STU_005634,3
STU_005635,4
STU_005636,1
STU_005637,4
STU_005638,1
STU_005639,4
STU_005640,0
STU_005641,4
STU_005642,2
STU_005643,0
STU_005644,4
STU_005645,0
STU_005646,4
STU_005647,1
STU_005648,2
STU_005649,2
STU_005650,0
STU_005651,0
STU_005652,3
STU_005653,3
STU_005654,0
STU_005655,0
STU_005656,3
STU_005657,1
STU_005658,2
STU_005659,4
STU_005660,0
STU_005661,0
STU_005662,3
STU_005663,0
STU_005664,4
STU_005665,2
STU_005666,2
STU_005667,4
STU_005668,3
STU_005669,3
STU_005670,4
STU_005671,2
STU_005672,0
STU_005673,2
STU_005674,3
STU_005675,0
STU_005676,4
STU_005677,4
STU_005678,4
STU_005679,4
STU_005680,3
STU_005681,0
STU_005682,0
STU_005683,1
STU_005684,2
STU_005685,4
STU_005686,3
STU_005687,4
STU_005688,4
STU_005689,2
STU_005690,2
STU_005691,3
STU_005692,0
STU_005693,0
STU_005694,4
STU_005695,4
STU_005696,3
STU_005697,1
STU_005698,0
STU_005699,0
STU_005700,1
STU_005701,4
STU_005702,0
STU_005703,4
STU_005704,4
STU_005705,2
STU_005706,1
STU_005707,2
STU_005708,4
STU_005709,4
STU_005710,2
STU_005711,3
STU_005712,4
STU_005713,0
STU_005714,2
STU_005715,4
STU_005716,0
STU_005717,4
STU_005718,2
STU_005719,4
STU_005720,3
STU_005721,1
STU_005722,3
STU_005723,1
STU_005724,4
STU_005725,3
STU_005726,3
STU_005727,1
STU_005728,2
STU_005729,4
STU_005730,4
STU_005731,0
STU_005732,0
STU_005733,3
STU_005734,4
STU_005735,0
STU_005736,0
STU_005737,1
STU_005738,1
STU_005739,0
STU_005740,4
STU_005741,4
STU_005742,3
STU_005743,0
STU_005744,2
STU_005745,3
STU_005746,4
STU_005747,0
STU_005748,0
STU_005749,1
STU_005750,2
STU_005751,2
STU_005752,2
STU_005753,1
STU_005754,2
STU_005755,1
STU_005756,3
STU_005757,1
STU_005758,3
STU_005759,2
STU_005760,4
STU_005761,2
STU_005762,4
STU_005763,3
STU_005764,0
STU_005765,0
STU_005766,4
STU_005767,4
STU_005768,0
STU_005769,1
STU_005770,1
STU_005771,0
STU_005772,3
STU_005773,2
STU_005774,4
STU_005775,2
STU_005776,1
STU_005777,3
STU_005778,4
STU_005779,2
STU_005780,0
STU_005781,2
STU_005782,2
STU_005783,4
STU_005784,3
STU_005785,0
STU_005786,0
STU_005787,3
STU_005788,3
STU_005789,0
STU_005790,2
STU_005791,4
STU_005792,3
STU_005793,1
STU_005794,4
STU_005795,3
STU_005796,1
STU_005797,0
STU_005798,1
STU_005799,3
STU_005800,0
STU_005801,2
STU_005802,4
STU_005803,2
STU_005804,1
STU_005805,4
STU_005806,3
STU_005807,2
STU_005808,3
STU_005809,4
STU_005810,3
STU_005811,0
STU_005812,3
STU_005813,0
STU_005814,2
STU_005815,1
STU_005816,0
STU_005817,2
STU_005818,2
STU_005819,4
STU_005820,3
STU_005821,2
STU_005822,1
STU_005823,2
STU_005824,4
STU_005825,4
STU_005826,2
STU_005827,1
STU_005828,0
STU_005829,3
STU_005830,3
STU_005831,1
STU_005832,4
STU_005833,1
STU_005834,2
STU_005835,0
STU_005836,4
STU_005837,4
STU_005838,2
STU_005839,0
STU_005840,4
STU_005841,0
STU_005842,1
STU_005843,1
STU_005844,4
STU_005845,4
STU_005846,3
STU_005847,4
STU_005848,4
STU_005849,4
STU_005850,3
STU_005851,2
STU_005852,0
STU_005853,4
STU_005854,4
STU_005855,2
STU_005856,4
STU_005857,2
STU_005858,4
STU_005859,2
STU_005860,3
STU_005861,0
STU_005862,4
STU_005863,0
STU_005864,1
STU_005865,0
STU_005866,0
STU_005867,4
STU_005868,2
STU_005869,3
STU_005870,2
STU_005871,2
STU_005872,1
STU_005873,4
STU_005874,1
STU_005875,2
STU_005876,3
STU_005877,2
STU_005878,1
STU_005879,1
STU_005880,1
STU_005881,3
STU_005882,3
STU_005883,0
STU_005884,2
STU_005885,1
STU_005886,3
STU_005887,4
STU_005888,1
STU_005889,2
STU_005890,1
STU_005891,2
STU_005892,1
STU_005893,4
STU_005894,0
STU_005895,4
STU_005896,2
STU_005897,3
STU_005898,1
STU_005899,2
STU_005900,4
STU_005901,1
STU_005902,4
STU_005903,3
STU_005904,4
STU_005905,4
STU_005906,0
STU_005907,1
STU_005908,0
STU_005909,2
STU_005910,2
STU_005911,1
STU_005912,2
STU_005913,3
STU_005914,1
STU_005915,4
STU_005916,4
STU_005917,4
STU_005918,2
STU_005919,4
STU_005920,3
STU_005921,3
STU_005922,2
STU_005923,0
STU_005924,1
STU_005925,2
STU_005926,1
STU_005927,0
STU_005928,0
STU_005929,4
STU_005930,3
STU_005931,0
STU_005932,3
STU_005933,0
STU_005934,0
STU_005935,2
STU_005936,4
STU_005937,2
STU_005938,3
STU_005939,1
STU_005940,3
STU_005941,3
STU_005942,3
STU_005943,3
STU_005944,3
STU_005945,1
STU_005946,0
STU_005947,2
STU_005948,2
STU_005949,2
STU_005950,4
STU_005951,3
STU_005952,1
STU_005953,0
STU_005954,1
STU_005955,4
STU_005956,3
STU_005957,3
STU_005958,2
STU_005959,3
STU_005960,4
STU_005961,0
STU_005962,1
STU_005963,2
STU_005964,3
STU_005965,0
STU_005966,4
STU_005967,1
STU_005968,4
STU_005969,2
STU_005970,3
STU_005971,1
STU_005972,4
STU_005973,2
STU_005974,0
STU_005975,1
STU_005976,1
STU_005977,3
STU_005978,1
STU_005979,0
STU_005980,1
STU_005981,0
STU_005982,3
STU_005983,4
STU_005984,0
STU_005985,0
STU_005986,1
STU_005987,2
STU_005988,3
STU_005989,3
STU_005990,1
STU_005991,4
STU_005992,1
STU_005993,4
STU_005994,3
STU_005995,1
STU_005996,4
STU_005997,0
STU_005998,2
STU_005999,2
STU_006000,2
STU_006001,3
STU_006002,0
STU_006003,0
STU_006004,3
STU_006005,3
STU_006006,2
STU_006007,4
STU_006008,0
STU_006009,4
STU_006010,2
STU_006011,3
STU_006012,2
STU_006013,4
STU_006014,4
STU_006015,3
STU_006016,3
STU_006017,0
STU_006018,1
STU_006019,4
STU_006020,3
STU_006021,3
STU_006022,2
STU_006023,3
STU_006024,2
STU_006025,0
STU_006026,4
STU_006027,0
STU_006028,0
STU_006029,3
STU_006030,4
STU_006031,3
STU_006032,1
STU_006033,4
STU_006034,4
STU_006035,4
STU_006036,1
STU_006037,3
STU_006038,2
STU_006039,4
STU_006040,4
STU_006041,1
STU_006042,3
STU_006043,4
STU_006044,4
STU_006045,4
STU_006046,4
STU_006047,0
STU_006048,0
STU_006049,1
STU_006050,3
STU_006051,1
STU_006052,3
STU_006053,3
STU_006054,2
STU_006055,4
STU_006056,4
STU_006057,1
STU_006058,3
STU_006059,2
STU_006060,4
STU_006061,2
STU_006062,0
STU_006063,1
STU_006064,2
STU_006065,3
STU_006066,0
STU_006067,3
STU_006068,2
STU_006069,0
STU_006070,3
STU_006071,4
STU_006072,1
STU_006073,3
STU_006074,4
STU_006075,3
STU_006076,1
STU_006077,3
STU_006078,4
STU_006079,1
STU_006080,4
STU_006081,1
STU_006082,0
STU_006083,2
STU_006084,2
STU_006085,1
STU_006086,1
STU_006087,1
STU_006088,3
STU_006089,2
STU_006090,0
STU_006091,2
STU_006092,4
STU_006093,0
STU_006094,2
STU_006095,3
STU_006096,2
STU_006097,4
STU_006098,1
STU_006099,1
STU_006100,0
STU_006101,1
STU_006102,4
STU_006103,3
STU_006104,2
STU_006105,3
STU_006106,4
STU_006107,4
STU_006108,2
STU_006109,1
STU_006110,0
STU_006111,1
STU_006112,1
STU_006113,0
STU_006114,1
STU_006115,1
STU_006116,4
STU_006117,4
STU_006118,2
STU_006119,0
STU_006120,3
STU_006121,0
STU_006122,1
STU_006123,2
STU_006124,1
STU_006125,4
STU_006126,0
STU_006127,4
STU_006128,0
STU_006129,4
STU_006130,3
STU_006131,3
STU_006132,0
STU_006133,3
STU_006134,4
STU_006135,1
STU_006136,3
STU_006137,3
STU_006138,3
STU_006139,0
STU_006140,3
STU_006141,0
STU_006142,0
STU_006143,3
STU_006144,3
STU_006145,4
STU_006146,4
STU_006147,4
STU_006148,1
STU_006149,4
STU_006150,1
STU_006151,0
STU_006152,3
STU_006153,1
STU_006154,2
STU_006155,0
STU_006156,3
STU_006157,4
STU_006158,0
STU_006159,3
STU_006160,1
STU_006161,1
STU_006162,0
STU_006163,1
STU_006164,2
STU_006165,4
STU_006166,3
STU_006167,3
STU_006168,3
STU_006169,0
STU_006170,1
STU_006171,4
STU_006172,4
STU_006173,4
STU_006174,0
STU_006175,4
STU_006176,3
STU_006177,3
STU_006178,0
STU_006179,1
STU_006180,4
STU_006181,1
STU_006182,4
STU_006183,4
STU_006184,2
STU_006185,3
STU_006186,2
STU_006187,2
STU_006188,3
STU_006189,4
STU_006190,0
STU_006191,3
STU_006192,4
STU_006193,2
STU_006194,1
STU_006195,4
STU_006196,1
STU_006197,2
STU_006198,2
STU_006199,3
STU_006200,2
STU_006201,2
STU_006202,1
STU_006203,0
STU_006204,2
STU_006205,0
STU_006206,1
STU_006207,2
STU_006208,2
STU_006209,3
STU_006210,1
STU_006211,1
STU_006212,4
STU_006213,1
STU_006214,4
STU_006215,0
STU_006216,4
STU_006217,0
STU_006218,1
STU_006219,4
STU_006220,0
STU_006221,4
STU_006222,0
STU_006223,2
STU_006224,0
STU_006225,4
STU_006226,3
STU_006227,4
STU_006228,0
STU_006229,4
STU_006230,0
STU_006231,2
STU_006232,2
STU_006233,0
STU_006234,4
STU_006235,2
STU_006236,2
STU_006237,4
STU_006238,4
STU_006239,4
STU_006240,0
STU_006241,2
STU_006242,4
STU_006243,2
STU_006244,2
STU_006245,2
STU_006246,3
STU_006247,4
STU_006248,4
STU_006249,4
STU_006250,1
STU_006251,2
STU_006252,0
STU_006253,1
STU_006254,2
STU_006255,0
STU_006256,2
STU_006257,0
STU_006258,1
STU_006259,3
STU_006260,4
STU_006261,4
STU_006262,2
STU_006263,4
STU_006264,3
STU_006265,0
STU_006266,4
STU_006267,0
STU_006268,1
STU_006269,0
STU_006270,2
STU_006271,0
STU_006272,0
STU_006273,3
STU_006274,0
STU_006275,0
STU_006276,2
STU_006277,4
STU_006278,3
STU_006279,2
STU_006280,0
STU_006281,3
STU_006282,2
STU_006283,2
STU_006284,4
STU_006285,0
STU_006286,3
STU_006287,3
STU_006288,4
STU_006289,4
STU_006290,4
STU_006291,3
STU_006292,3
STU_006293,4
STU_006294,4
STU_006295,4
STU_006296,3
STU_006297,0
STU_006298,2
STU_006299,4
STU_006300,2
STU_006301,2
STU_006302,4
STU_006303,3
STU_006304,2
STU_006305,2
STU_006306,4
STU_006307,3
STU_006308,1
STU_006309,2
STU_006310,3
STU_006311,2
STU_006312,0
STU_006313,4
STU_006314,4
STU_006315,1
STU_006316,0
STU_006317,3
STU_006318,1
STU_006319,4
STU_006320,3
STU_006321,0
STU_006322,1
STU_006323,1
STU_006324,3
STU_006325,1
STU_006326,4
STU_006327,2
STU_006328,3
STU_006329,2
STU_006330,2
STU_006331,3
STU_006332,0
STU_006333,3
STU_006334,1
STU_006335,2
STU_006336,1
STU_006337,1
STU_006338,3
STU_006339,0
STU_006340,3
STU_006341,3
STU_006342,4
STU_006343,4
STU_006344,4
STU_006345,2
STU_006346,1
STU_006347,2
STU_006348,2
STU_006349,2
STU_006350,1
STU_006351,4
STU_006352,0
STU_006353,3
STU_006354,2
STU_006355,2
STU_006356,1
STU_006357,2
STU_006358,1
STU_006359,4
STU_006360,3
STU_006361,1
STU_006362,3
STU_006363,4
STU_006364,1
STU_006365,3
STU_006366,4
STU_006367,0
STU_006368,1
STU_006369,0
STU_006370,3
STU_006371,0
STU_006372,4
STU_006373,2
STU_006374,3
STU_006375,3
STU_006376,4
STU_006377,2
STU_006378,4
STU_006379,4
STU_006380,0
STU_006381,2
STU_006382,4
STU_006383,4
STU_006384,3
STU_006385,0
STU_006386,2
STU_006387,3
STU_006388,2
STU_006389,1
STU_006390,3
STU_006391,2
STU_006392,1
STU_006393,1
STU_006394,2
STU_006395,2
STU_006396,4
STU_006397,4
STU_006398,4
STU_006399,1
STU_006400,4
STU_006401,3
STU_006402,0
STU_006403,0
STU_006404,2
STU_006405,3
STU_006406,3
STU_006407,2
STU_006408,2
STU_006409,3
STU_006410,4
STU_006411,3
STU_006412,0
STU_006413,1
STU_006414,4
STU_006415,2
STU_006416,1
STU_006417,0
STU_006418,1
STU_006419,2
STU_006420,1
STU_006421,0
STU_006422,3
STU_006423,3
STU_006424,1
STU_006425,3
STU_006426,3
STU_006427,3
STU_006428,2
STU_006429,2
STU_006430,4
STU_006431,4
STU_006432,1
STU_006433,1
STU_006434,2
STU_006435,0
STU_006436,1
STU_006437,0
STU_006438,1
STU_006439,0
STU_006440,2
STU_006441,1
STU_006442,2
STU_006443,4
STU_006444,1
STU_006445,4
STU_006446,3
STU_006447,1
STU_006448,0
STU_006449,0
STU_006450,1
STU_006451,4
STU_006452,2
STU_006453,0
STU_006454,2
STU_006455,1
STU_006456,4
STU_006457,4
STU_006458,4
STU_006459,4
STU_006460,4
STU_006461,1
STU_006462,1
STU_006463,3
STU_006464,0
STU_006465,1
STU_006466,4
STU_006467,1
STU_006468,0
STU_006469,2
STU_006470,2
STU_006471,1
STU_006472,2
STU_006473,0
STU_006474,1
STU_006475,3
STU_006476,3
STU_006477,4
STU_006478,2
STU_006479,2
STU_006480,4
STU_006481,0
STU_006482,0
STU_006483,4
STU_006484,0
STU_006485,3
STU_006486,1
STU_006487,2
STU_006488,1
STU_006489,0
STU_006490,2
STU_006491,0
STU_006492,1
STU_006493,4
STU_006494,2
STU_006495,4
STU_006496,2
STU_006497,2
STU_006498,4
STU_006499,3
STU_006500,0
STU_006501,2
STU_006502,1
STU_006503,2
STU_006504,1
STU_006505,0
STU_006506,1
STU_006507,3
STU_006508,4
STU_006509,3
STU_006510,0
STU_006511,0
STU_006512,3
STU_006513,4
STU_006514,4
STU_006515,2
STU_006516,4
STU_006517,0
STU_006518,0
STU_006519,0
STU_006520,0
STU_006521,3
STU_006522,3
STU_006523,3
STU_006524,2
STU_006525,4
STU_006526,1
STU_006527,1
STU_006528,2
STU_006529,0
STU_006530,3
STU_006531,0
STU_006532,0
STU_006533,4
STU_006534,1
STU_006535,0
STU_006536,2
STU_006537,3
STU_006538,4
STU_006539,3
STU_006540,1
STU_006541,1
STU_006542,4
STU_006543,3
STU_006544,4
STU_006545,1
STU_006546,3
STU_006547,4
STU_006548,3
STU_006549,4
STU_006550,2
STU_006551,2
STU_006552,0
STU_006553,1
STU_006554,3
STU_006555,4
STU_006556,4
STU_006557,1
STU_006558,4
STU_006559,1
STU_006560,0
STU_006561,2
STU_006562,2
STU_006563,2
STU_006564,1
STU_006565,4
STU_006566,0
STU_006567,2
STU_006568,4
STU_006569,2
STU_006570,3
STU_006571,4
STU_006572,4
STU_006573,4
STU_006574,2
STU_006575,4
STU_006576,1
STU_006577,4
STU_006578,2
STU_006579,0
STU_006580,4
STU_006581,0
STU_006582,4
STU_006583,1
STU_006584,0
STU_006585,2
STU_006586,0
STU_006587,2
STU_006588,1
STU_006589,2
STU_006590,1
STU_006591,2
STU_006592,2
STU_006593,1
STU_006594,1
STU_006595,0
STU_006596,4
STU_006597,3
STU_006598,1
STU_006599,0
STU_006600,4
STU_006601,1
STU_006602,4
STU_006603,3
STU_006604,4
STU_006605,0
STU_006606,1
STU_006607,0
STU_006608,0
STU_006609,3
STU_006610,2
STU_006611,1
STU_006612,3
STU_006613,4
STU_006614,4
STU_006615,2
STU_006616,3
STU_006617,2
STU_006618,2
STU_006619,2
STU_006620,2
STU_006621,4
STU_006622,1
STU_006623,3
STU_006624,3
STU_006625,0
STU_006626,0
STU_006627,2
STU_006628,1
STU_006629,2
STU_006630,3
STU_006631,2
STU_006632,3
STU_006633,1
STU_006634,3
STU_006635,0
STU_006636,3
STU_006637,1
STU_006638,0
STU_006639,4
STU_006640,2
STU_006641,3
STU_006642,4
STU_006643,0
STU_006644,1
STU_006645,4
STU_006646,1
STU_006647,4
STU_006648,3
STU_006649,2
STU_006650,0
STU_006651,0
STU_006652,1
STU_006653,0
STU_006654,0
STU_006655,2
STU_006656,3
STU_006657,1
STU_006658,3
STU_006659,0
STU_006660,0
STU_006661,4
STU_006662,3
STU_006663,0
STU_006664,3
STU_006665,3
STU_006666,0
STU_006667,2
STU_006668,1
STU_006669,0
STU_006670,0
STU_006671,1
STU_006672,3
STU_006673,0
STU_006674,3
STU_006675,3
STU_006676,1
STU_006677,1
STU_006678,2
STU_006679,1
STU_006680,4
STU_006681,3
STU_006682,1
STU_006683,2
STU_006684,2
STU_006685,4
STU_006686,0
STU_006687,3
STU_006688,3
STU_006689,3
STU_006690,3
STU_006691,0
STU_006692,3
STU_006693,1
STU_006694,0
STU_006695,4
STU_006696,0
STU_006697,1
STU_006698,3
STU_006699,0
STU_006700,3
STU_006701,1
STU_006702,0
STU_006703,1
STU_006704,1
STU_006705,4
STU_006706,0
STU_006707,2
STU_006708,2
STU_006709,2
STU_006710,4
STU_006711,2
STU_006712,4
STU_006713,1
STU_006714,1
STU_006715,1
STU_006716,2
STU_006717,2
STU_006718,4
STU_006719,0
STU_006720,4
STU_006721,1
STU_006722,0
STU_006723,4
STU_006724,4
STU_006725,4
STU_006726,4
STU_006727,0
STU_006728,1
STU_006729,4
STU_006730,0
STU_006731,3
STU_006732,4
STU_006733,1
STU_006734,2
STU_006735,1
STU_006736,1
STU_006737,0
STU_006738,3
STU_006739,1
STU_006740,2
STU_006741,4
STU_006742,1
STU_006743,1
STU_006744,3
STU_006745,3
STU_006746,0
STU_006747,4
STU_006748,4
STU_006749,0
STU_006750,0
STU_006751,1
STU_006752,1
STU_006753,3
STU_006754,2
STU_006755,3
STU_006756,1
STU_006757,0
STU_006758,3
STU_006759,2
STU_006760,2
STU_006761,1
STU_006762,0
STU_006763,3
STU_006764,0
STU_006765,2
STU_006766,2
STU_006767,3
STU_006768,3
STU_006769,4
STU_006770,1
STU_006771,0
STU_006772,3
STU_006773,4
STU_006774,4
STU_006775,4
STU_006776,4
STU_006777,4
STU_006778,1
STU_006779,2
STU_006780,1
STU_006781,2
STU_006782,3
STU_006783,2
STU_006784,4
STU_006785,4
STU_006786,2
STU_006787,3
STU_006788,2
STU_006789,2
STU_006790,3
STU_006791,3
STU_006792,2
STU_006793,1
STU_006794,4
STU_006795,4
STU_006796,0
STU_006797,4
STU_006798,4
STU_006799,1
STU_006800,0
STU_006801,0
STU_006802,0
STU_006803,2
STU_006804,2
STU_006805,3
STU_006806,4
STU_006807,2
STU_006808,0
STU_006809,1
STU_006810,0
STU_006811,1
STU_006812,2
STU_006813,0
STU_006814,3
STU_006815,0
STU_006816,2
STU_006817,2
STU_006818,3
STU_006819,2
STU_006820,1
STU_006821,3
STU_006822,3
STU_006823,0
STU_006824,3
STU_006825,3
STU_006826,1
STU_006827,1
STU_006828,2
STU_006829,4
STU_006830,0
STU_006831,2
STU_006832,3
STU_006833,0
STU_006834,4
STU_006835,0
STU_006836,1
STU_006837,0
STU_006838,0
STU_006839,2
STU_006840,0
STU_006841,1
STU_006842,1
STU_006843,4
STU_006844,1
STU_006845,2
STU_006846,4
STU_006847,2
STU_006848,3
STU_006849,0
STU_006850,3
STU_006851,0
STU_006852,0
STU_006853,2
STU_006854,4
STU_006855,2
STU_006856,0
STU_006857,4
STU_006858,0
STU_006859,4
STU_006860,1
STU_006861,1
STU_006862,1
STU_006863,3
STU_006864,1
STU_006865,2
STU_006866,4
STU_006867,3
STU_006868,1
STU_006869,3
STU_006870,2
STU_006871,3
STU_006872,2
STU_006873,3
STU_006874,1
STU_006875,0
STU_006876,2
STU_006877,0
STU_006878,2
STU_006879,1
STU_006880,3
STU_006881,1
STU_006882,4
STU_006883,3
STU_006884,2
STU_006885,4
STU_006886,1
STU_006887,1
STU_006888,2
STU_006889,4
STU_006890,0
STU_006891,3
STU_006892,0
STU_006893,1
STU_006894,3
STU_006895,1
STU_006896,4
STU_006897,4
STU_006898,0
STU_006899,4
STU_006900,1
STU_006901,0
STU_006902,2
STU_006903,1
STU_006904,2
STU_006905,0
STU_006906,4
STU_006907,1
STU_006908,1
STU_006909,4
STU_006910,3
STU_006911,2
STU_006912,3
STU_006913,1
STU_006914,1
STU_006915,4
STU_006916,1
STU_006917,4
STU_006918,2
STU_006919,3
STU_006920,4
STU_006921,0
STU_006922,2
STU_006923,1
STU_006924,3
STU_006925,4
STU_006926,2
STU_006927,4
STU_006928,3
STU_006929,4
STU_006930,3
STU_006931,0
STU_006932,4
STU_006933,0
STU_006934,1
STU_006935,0
STU_006936,2
STU_006937,1
STU_006938,2
STU_006939,0
STU_006940,2
STU_006941,4
STU_006942,4
STU_006943,0
STU_006944,1
STU_006945,4
STU_006946,1
STU_006947,0
STU_006948,1
STU_006949,4
STU_006950,0
STU_006951,0
STU_006952,4
STU_006953,2
STU_006954,3
STU_006955,3
STU_006956,2
STU_006957,3
STU_006958,2
STU_006959,2
STU_006960,3
STU_006961,3
STU_006962,0
STU_006963,1
STU_006964,1
STU_006965,1
STU_006966,0
STU_006967,1
STU_006968,0
STU_006969,2
STU_006970,4
STU_006971,2
STU_006972,0
STU_006973,1
STU_006974,3
STU_006975,1
STU_006976,2
STU_006977,2
STU_006978,4
STU_006979,1
STU_006980,3
STU_006981,1
STU_006982,2
STU_006983,1
STU_006984,3
STU_006985,2
STU_006986,3
STU_006987,3
STU_006988,1
STU_006989,2
STU_006990,3
STU_006991,2
STU_006992,3
STU_006993,3
STU_006994,0
STU_006995,3
